question_id,post_id,post_body,comments,score,truth,question_type,question_body,tags,favorite_count,view_count
32075498,32370099,"[""I found the solution, Problem started when I updated sdk, after that I used different buildToolsVersion ('22.0.1')  and I was using different support library like compile 'com.android.support:appcompat-v7:23.0.0', showing you in image below"", 'This was raising problem of ""android.widget.Material...""', ""Then I used same version for support library like  compile 'com.android.support:appcompat-v7:22.0.1' and its DONE."", '(Showing you in below screenshot)']",0,10,Empty,3,"['Error retrieving parent for item: No resource found that matches the given name after upgrading to AppCompat v23', ""I've always programmed Android with Eclipse and decided to start migrating to Android Studio."", 'I decided to use the same SDK I already had for Eclipse, then:', 'Started a new project', 'Set minimum SDK 4.0 (API Level 14)', 'Choose Blank Activity option', 'Used Default names for Activity Name and Layout Name', 'Hit Finish', 'After a few seconds Gradle finishes the build, and it throws me two errors with the following messages in file Teste4\\app\\build\\intermediates/exploded-aar\\com.android.support\\appcompat-v7\\23.0.0\\res\\values-v23\\values-v23.xml:', ""Error:(2) Error retrieving parent for item: No resource found that matches the given name 'android:TextAppearance.Material.Widget.Button.Inverse'."", ""  Error:(2) Error retrieving parent for item: No resource found that matches the given name 'android:Widget.Material.Button.Colored'."", 'Under File -> Project Structure -> Modules: app (left column) -> Properties tab, I have the following versions set up:', '""Compile Sdk Version"": Android 5.1 (API Level 22)', '""Build Tools Version"": 23.0.2', 'What should I do in order to fix this?', ""I already tried what was suggested in Stack Overflow question appcompat-v7:21.0.0&#39;: No resource found that matches the given name: attr &#39;android:actionModeShareDrawable&#39;, but it didn't work.""]",<android><android-studio><gradle>,557271,116
32075498,32431220,"['You should compile your project with latest version so update &amp; install from your SDK.', 'Sync your project with <code>sync project with Gradle file</code> Button.', 'You can also continue with the existing version but check it installed properly below image indicate to API 22 that is properly installed.', 'And sync your project if needed.', 'it may help.']",0,10,Empty,3,"['Error retrieving parent for item: No resource found that matches the given name after upgrading to AppCompat v23', ""I've always programmed Android with Eclipse and decided to start migrating to Android Studio."", 'I decided to use the same SDK I already had for Eclipse, then:', 'Started a new project', 'Set minimum SDK 4.0 (API Level 14)', 'Choose Blank Activity option', 'Used Default names for Activity Name and Layout Name', 'Hit Finish', 'After a few seconds Gradle finishes the build, and it throws me two errors with the following messages in file Teste4\\app\\build\\intermediates/exploded-aar\\com.android.support\\appcompat-v7\\23.0.0\\res\\values-v23\\values-v23.xml:', ""Error:(2) Error retrieving parent for item: No resource found that matches the given name 'android:TextAppearance.Material.Widget.Button.Inverse'."", ""  Error:(2) Error retrieving parent for item: No resource found that matches the given name 'android:Widget.Material.Button.Colored'."", 'Under File -> Project Structure -> Modules: app (left column) -> Properties tab, I have the following versions set up:', '""Compile Sdk Version"": Android 5.1 (API Level 22)', '""Build Tools Version"": 23.0.2', 'What should I do in order to fix this?', ""I already tried what was suggested in Stack Overflow question appcompat-v7:21.0.0&#39;: No resource found that matches the given name: attr &#39;android:actionModeShareDrawable&#39;, but it didn't work.""]",<android><android-studio><gradle>,557271,116
41950021,41950042,"['Change', 'to', 'You are getting the input from the console as a string, so you must cast that input string to an <code>int</code> object in order to do numerical operations.']",0,71,Empty,3,"[""TypeError: '<=' not supported between instances of 'str' and 'int'"", ""I'm learning python and working on exercises."", 'One of them is to code a voting system to select the best player between 23 players of the match using lists.', ""I'm using <code>Python3</code>."", 'My code:', 'I get', ""TypeError: '&lt;=' not supported between instances of 'str' and 'int'"", ""But I don't have any strings here, all variables are integers.""]",<python><python-3.x>,556817,15
41950021,41950126,"[""If you're using Python3.x <code>input</code> will return a string,so you should use <code>int</code> method to convert string to integer."", 'Python3 Input', 'If the prompt argument is present, it is written to standard output', '  without a trailing newline.', 'The function then reads a line from input,', '  converts it to a string (stripping a trailing newline), and returns', '  that.', 'When EOF is read, EOFError is raised.', ""By the way,it's a good way to use <code>try</code> <code>catch</code> if you want to convert string to int:"", 'Hope this helps.']",0,17,Empty,3,"[""TypeError: '<=' not supported between instances of 'str' and 'int'"", ""I'm learning python and working on exercises."", 'One of them is to code a voting system to select the best player between 23 players of the match using lists.', ""I'm using <code>Python3</code>."", 'My code:', 'I get', ""TypeError: '&lt;=' not supported between instances of 'str' and 'int'"", ""But I don't have any strings here, all variables are integers.""]",<python><python-3.x>,556817,15
41950021,41950050,"['When you use the input function it automatically turns it into a string.', 'You need to go:', 'which turns the input into a int type value']",0,2,Empty,3,"[""TypeError: '<=' not supported between instances of 'str' and 'int'"", ""I'm learning python and working on exercises."", 'One of them is to code a voting system to select the best player between 23 players of the match using lists.', ""I'm using <code>Python3</code>."", 'My code:', 'I get', ""TypeError: '&lt;=' not supported between instances of 'str' and 'int'"", ""But I don't have any strings here, all variables are integers.""]",<python><python-3.x>,556817,15
41950021,53776834,"['<code>input()</code> by default takes the input in form of strings.', 'vote takes a string input (suppose <code>4</code>,<code>5</code>,etc) and becomes uncomparable.', 'The correct way is: <code>vote = int(input(&quot;Enter your message&quot;)</code>will convert the input to integer (<code>4</code> to 4 or <code>5</code> to 5 depending on the input)']",0,1,Empty,3,"[""TypeError: '<=' not supported between instances of 'str' and 'int'"", ""I'm learning python and working on exercises."", 'One of them is to code a voting system to select the best player between 23 players of the match using lists.', ""I'm using <code>Python3</code>."", 'My code:', 'I get', ""TypeError: '&lt;=' not supported between instances of 'str' and 'int'"", ""But I don't have any strings here, all variables are integers.""]",<python><python-3.x>,556817,15
40717449,45358690,"['The solution worked for me was', '(You can change 4401 to whatever number you want)', 'Then launch browser -> http://localhost:4401/', 'Basically, I was having two Applications and with the help of the above approach now I am able to run both of them simultaneously in my development environment.']",3,686,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,50330606,"[""It seems things have changed in recent versions of the CLI (I'm using <code>6.0.1</code>)."", ""I was able to change the default port used by <code>ng serve</code> by adding a <code>port</code> option to my project's <code>angular.json</code>:"", '(Only relevant properties are shown in this example.)']",1,152,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,44941501,"['You can change your application port by entering the following command,', 'ng serve --port 4200', 'Also, for a permanent setup you can change the port by editing angular-cli.json file']",3,132,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,42830003,"['Changing <code>nodel_modules/angular-cli/commands/server.js</code> is a bad idea as it will be updated when you install new version of <code>angular-cli</code>.', 'Instead you should specify ng serve --port 5000 in <code>package.json</code> like this:', 'You can also specify host with --host 127.0.0.1']",0,77,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,51175153,"['The location for port settings has changed a couple of times.', 'If using Angular CLI 1', 'Change <code>angular-cli.json</code>', 'If using the latest Angular CLI', 'Change <code>angular.json</code>', 'Without changing any file', 'Run the command']",2,74,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,52345586,"['No one has updated answer for latest Angular CLI.With latest <code>Angular CLI</code>', 'With <code>latest version</code> of angular-cli in which angular-cli.json renamed to <code>angular.json</code> , you can change the port by editing <code>angular.json</code> file', 'you now specify a port per <code>""project""</code>', 'Read more about it  <code>here</code>']",0,27,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,48476963,"['I usually use the <code>ng set</code> command to change the Angular CLI settings for project level.', 'It changes change your <code>.angular.cli.json</code> and adds the port settings as it mentioned earlier.', 'After this change you can use simply <code>ng serve</code> and it going to use the prefered port without the need of specifying it every time.']",1,16,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,45059968,"['you can also enter the below command in your angular cli where you normally enter npm start', 'ng serve --host ""ip-address"" --port ""port-number""']",0,12,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,61183294,"['It is not recommended to change in node modules as updates or re-installation may remove those changes.', 'So better to change in angular cli', 'Angular 9 in angular.json']",0,9,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
40717449,47306475,['you can also write this command: <code>ng serve -p 5000</code>'],0,8,Empty,3,"['How to change angular port from 4200 to any other', 'I want to use 5000 instead of 4200.', 'I have tried to create a file on root name <code>ember-cli</code> and put JSON according to the code below:', 'But my app still runs on 4200 instead of 5000']",<angular-cli><port-number>,556611,53
32553158,42234988,"['Refs usage in React 16.3+ changed.', 'The following solution uses ES6 and follows best practices for binding as well as setting the ref through a method.', 'To see it in action:', 'Hooks Implementation', 'Class Implementation', 'Hooks Implementation:', 'Class Implementation:']",55,1161,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,37491578,"['2021 Update:', 'It has bee a while since I added this response, and since it still seems to garner some interest, I thought I would update it to a more current React version.', 'On 2021, this is how I would write this component:', 'Original Answer (2016):', 'Here is the solution that best worked for me without attaching events to the container:', 'Certain HTML elements can have what is known as &quot;focus&quot;, for example input elements.', 'Those elements will also respond to the blur event, when they lose that focus.', 'To give any element the capacity to have focus, just make sure its tabindex attribute is set to anything other than -1.', 'In regular HTML that would be by setting the <code>tabindex</code> attribute, but in React you have to use <code>tabIndex</code> (note the capital <code>I</code>).', ""You can also do it via JavaScript with <code>element.setAttribute('tabindex',0)</code>"", 'This is what I was using it for, to make a custom DropDown menu.']",17,199,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,45323523,"['I was stuck on the same issue.', 'I am a bit late to the party here, but for me this is a really good solution.', 'Hopefully it will be of help to someone else.', 'You need to import <code>findDOMNode</code> from <code>react-dom</code>', 'React Hooks Approach (16.8 +)', 'You can create a reusable hook called <code>useComponentVisible</code>.', 'Then in the component you wish to add the functionality to do the following:', 'Find a codesandbox example here.']",17,184,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,41581491,"['After trying many methods here, I decided to use github.com/Pomax/react-onclickoutside because of how complete it is.', 'I installed the module via npm and imported it into my component:', 'Then, in my component class I defined the <code>handleClickOutside</code> method:', 'And when exporting my component I wrapped it in <code>onClickOutside()</code>:', ""That's it.""]",7,107,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,54292872,"[""Hook implementation based on Tanner Linsley's excellent talk at JSConf Hawaii 2020:"", '<code>useOuterClick</code> API', 'Implementation', 'Here is a working example:', 'Key points', '<code>useOuterClick</code> makes use of mutable refs to provide lean <code>Client</code> API', 'stable click listener for lifetime of containing component (<code>[]</code> deps)', '<code>Client</code> can set callback without needing to memoize it by <code>useCallback</code>', 'callback body has access to the most recent props and state - no stale closure values', '(Side note for iOS)', 'iOS in general treats only certain elements as clickable.', 'To make outer clicks work, choose a different click listener than <code>document</code> - nothing upwards including <code>body</code>.', 'E.g.', 'add a listener on the React root <code>div</code> and expand its height, like <code>height: 100vh</code>, to catch all outside clicks.', 'Source: quirksmode.org']",9,96,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,50558760,"['[Update] Solution with React ^16.8 using Hooks', 'CodeSandbox', 'Solution with React ^16.3:', 'CodeSandbox']",4,48,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,44378829,"['None of the other answers here worked for me.', 'I was trying to hide a popup on blur, but since the contents were absolutely positioned, the onBlur was firing even on the click of inner contents too.', 'Here is an approach that did work for me:', 'Hope this helps.']",5,47,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,32795201,"['I found a solution thanks to Ben Alpert on discuss.reactjs.org.', 'The suggested approach attaches a handler to the document but that turned out to be problematic.', 'Clicking on one of the components in my tree resulted in a rerender which removed the clicked element on update.', 'Because the rerender from React happens before the document body handler is called, the element was not detected as ""inside"" the tree.', 'The solution to this was to add the handler on the application root element.', 'main:', 'component:']",5,41,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,65821541,"['The Ez way...', 'then put the ref on your component']",1,20,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
32553158,59913572,"['MUI has a small component to solve this problem: https://mui.com/components/click-away-listener/#unstyled that you can cherry-pick it.', 'It weights below 1 kB gzipped, it supports mobile, IE 11, and portals.']",0,17,Empty,2,"['Detect click outside React component', ""I'm looking for a way to detect if a click event happened outside of a component, as described in this article."", 'jQuery closest() is used to see if the target from a click event has the dom element as one of its parents.', 'If there is a match the click event belongs to one of the children and is thus not considered to be outside of the component.', 'So in my component I want to attach a click handler to window.', 'When the handler fires I need to compare the target with the dom children of my component.', 'The click event contains properties like &quot;path&quot; which seems to hold the dom path that the event has travelled.', ""I'm not sure what to compare or how to best traverse it, and I'm thinking someone must have already put that in a clever utility function... No?""]",<javascript><dom><reactjs>,556168,219
29763620,29763653,"['When the columns are not a MultiIndex, <code>df.columns</code> is just an array of column names so you can do:']",6,632,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,37717675,"[""Don't use <code>ix</code>."", ""It's deprecated."", 'The most readable and idiomatic way of doing this is <code>df.drop()</code>:', 'Note that by default, <code>.drop()</code> does not operate inplace; despite the ominous name, <code>df</code> is unharmed by this process.', ""If you want to permanently remove <code>b</code> from <code>df</code>, do <code>df.drop('b', inplace=True)</code>."", '<code>df.drop()</code> also accepts a list of labels, e.g.', ""<code>df.drop(['a', 'b'], axis=1)</code> will drop column <code>a</code> and <code>b</code>.""]",7,345,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,39192113,[],4,179,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,53075169,"['You can use <code>df.columns.isin()</code>', 'When you want to drop multiple columns, as simple as:']",1,120,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,65761115,"['You can <code>drop</code> columns in index:', 'or', 'Output:']",0,20,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,39009502,"['Here is another way:', 'You just pass all columns to be shown except of the one you do not want.']",0,14,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,52467112,"['Another slight modification to @Salvador Dali enables a list of columns to exclude:', 'or']",0,7,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,57759075,"['Here is a one line lambda:', 'before:', 'after:']",0,7,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,49956181,"['I think the best way to do is the way mentioned by @Salvador Dali.', 'Not that the others are wrong.', 'Because when you have a data set where you just want to select one column and put it into one variable and the rest of the columns into another for comparison or computational purposes.', 'Then dropping the column of the data set might not help.', 'Of course there are use cases for that as well.', 'Then you can put those collection of columns in variable <code>x_cols</code> into another variable like <code>x_cols1</code> for other computation.']",1,6,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
29763620,63830652,['I think a nice solution is with the function filter of pandas and regex (match everything except &quot;b&quot;):'],0,1,Empty,2,"['How to select all columns, except one column in pandas?', 'I have a dataframe look like this:', 'How I can get all columns except <code>column b</code>?']",<python><pandas>,555563,97
35138424,35210392,"['The problem is that the observable runs in another context, so when you try to create the URL var, you have an empty object and not the blob you want.', 'One of the many ways that exist to solve this is as follows:', 'When the request is ready it will call the function &quot;downloadFile&quot; that is defined as follows:', ""the blob has been created perfectly and so the URL var, if doesn't open the new window please check that you have already imported 'rxjs/Rx' ;"", 'I hope this can help you.']",15,221,Empty,2,"['How do I download a file with Angular2 or greater', 'I have a WebApi / MVC app for which I am developing an angular2 client (to replace MVC).', 'I am having some troubles understanding how Angular saves a file.', ""The request is ok (works fine with MVC, and we can log the data received) but I can't figure out how to save the downloaded data (I am mostly following the same logic as in this post)."", 'I am sure it is stupidly simple, but so far I am simply not grasping it.', 'The code of the component function is below.', ""I've tried different alternatives, the blob way should be the way to go as far as I understood, but there is no function <code>createObjectURL</code> in <code>URL</code>."", ""I can't even find the definition of <code>URL</code> in window, but apparently it exists."", 'If I use the <code>FileSaver.js</code> module I get the same error.', 'So I guess this is something that changed recently or is not yet implemented.', 'How can I trigger the file save in A2?', 'For the sake of completeness, the service that fetches the data is below, but the only thing it does is to issue the request and pass on the data without mapping if it succeeds:']",<javascript><angular><typescript><download><fileapi>,555126,86
35138424,43912759,"['Try this!', '1 - Install dependencies for show save/open file pop-up', '2- Create a service with this function to recive the data', ""3- In the component parse the blob with 'file-saver'"", 'This works for me!']",5,104,Empty,2,"['How do I download a file with Angular2 or greater', 'I have a WebApi / MVC app for which I am developing an angular2 client (to replace MVC).', 'I am having some troubles understanding how Angular saves a file.', ""The request is ok (works fine with MVC, and we can log the data received) but I can't figure out how to save the downloaded data (I am mostly following the same logic as in this post)."", 'I am sure it is stupidly simple, but so far I am simply not grasping it.', 'The code of the component function is below.', ""I've tried different alternatives, the blob way should be the way to go as far as I understood, but there is no function <code>createObjectURL</code> in <code>URL</code>."", ""I can't even find the definition of <code>URL</code> in window, but apparently it exists."", 'If I use the <code>FileSaver.js</code> module I get the same error.', 'So I guess this is something that changed recently or is not yet implemented.', 'How can I trigger the file save in A2?', 'For the sake of completeness, the service that fetches the data is below, but the only thing it does is to issue the request and pass on the data without mapping if it succeeds:']",<javascript><angular><typescript><download><fileapi>,555126,86
35138424,38759207,"[""If you don't need to add headers in the request, to download a file in Angular2 you can do a simple (KISS PRINCIPLE):"", 'in your component.']",6,81,Empty,2,"['How do I download a file with Angular2 or greater', 'I have a WebApi / MVC app for which I am developing an angular2 client (to replace MVC).', 'I am having some troubles understanding how Angular saves a file.', ""The request is ok (works fine with MVC, and we can log the data received) but I can't figure out how to save the downloaded data (I am mostly following the same logic as in this post)."", 'I am sure it is stupidly simple, but so far I am simply not grasping it.', 'The code of the component function is below.', ""I've tried different alternatives, the blob way should be the way to go as far as I understood, but there is no function <code>createObjectURL</code> in <code>URL</code>."", ""I can't even find the definition of <code>URL</code> in window, but apparently it exists."", 'If I use the <code>FileSaver.js</code> module I get the same error.', 'So I guess this is something that changed recently or is not yet implemented.', 'How can I trigger the file save in A2?', 'For the sake of completeness, the service that fetches the data is below, but the only thing it does is to issue the request and pass on the data without mapping if it succeeds:']",<javascript><angular><typescript><download><fileapi>,555126,86
35138424,48503281,"['This is for folks looking how to do it using HttpClient and file-saver:', 'Install file-saver', 'npm install file-saver --save', 'npm install @types/file-saver --save', 'API Service class:', 'Component:']",1,55,Empty,2,"['How do I download a file with Angular2 or greater', 'I have a WebApi / MVC app for which I am developing an angular2 client (to replace MVC).', 'I am having some troubles understanding how Angular saves a file.', ""The request is ok (works fine with MVC, and we can log the data received) but I can't figure out how to save the downloaded data (I am mostly following the same logic as in this post)."", 'I am sure it is stupidly simple, but so far I am simply not grasping it.', 'The code of the component function is below.', ""I've tried different alternatives, the blob way should be the way to go as far as I understood, but there is no function <code>createObjectURL</code> in <code>URL</code>."", ""I can't even find the definition of <code>URL</code> in window, but apparently it exists."", 'If I use the <code>FileSaver.js</code> module I get the same error.', 'So I guess this is something that changed recently or is not yet implemented.', 'How can I trigger the file save in A2?', 'For the sake of completeness, the service that fetches the data is below, but the only thing it does is to issue the request and pass on the data without mapping if it succeeds:']",<javascript><angular><typescript><download><fileapi>,555126,86
35138424,45069603,"['How about this?', 'I could do with it.', 'no need additional package.']",2,49,Empty,2,"['How do I download a file with Angular2 or greater', 'I have a WebApi / MVC app for which I am developing an angular2 client (to replace MVC).', 'I am having some troubles understanding how Angular saves a file.', ""The request is ok (works fine with MVC, and we can log the data received) but I can't figure out how to save the downloaded data (I am mostly following the same logic as in this post)."", 'I am sure it is stupidly simple, but so far I am simply not grasping it.', 'The code of the component function is below.', ""I've tried different alternatives, the blob way should be the way to go as far as I understood, but there is no function <code>createObjectURL</code> in <code>URL</code>."", ""I can't even find the definition of <code>URL</code> in window, but apparently it exists."", 'If I use the <code>FileSaver.js</code> module I get the same error.', 'So I guess this is something that changed recently or is not yet implemented.', 'How can I trigger the file save in A2?', 'For the sake of completeness, the service that fetches the data is below, but the only thing it does is to issue the request and pass on the data without mapping if it succeeds:']",<javascript><angular><typescript><download><fileapi>,555126,86
35138424,51105150,['For newer angular versions:'],1,29,Empty,2,"['How do I download a file with Angular2 or greater', 'I have a WebApi / MVC app for which I am developing an angular2 client (to replace MVC).', 'I am having some troubles understanding how Angular saves a file.', ""The request is ok (works fine with MVC, and we can log the data received) but I can't figure out how to save the downloaded data (I am mostly following the same logic as in this post)."", 'I am sure it is stupidly simple, but so far I am simply not grasping it.', 'The code of the component function is below.', ""I've tried different alternatives, the blob way should be the way to go as far as I understood, but there is no function <code>createObjectURL</code> in <code>URL</code>."", ""I can't even find the definition of <code>URL</code> in window, but apparently it exists."", 'If I use the <code>FileSaver.js</code> module I get the same error.', 'So I guess this is something that changed recently or is not yet implemented.', 'How can I trigger the file save in A2?', 'For the sake of completeness, the service that fetches the data is below, but the only thing it does is to issue the request and pass on the data without mapping if it succeeds:']",<javascript><angular><typescript><download><fileapi>,555126,86
